device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,deprecation (percentage loss in value)
Nokia,Others,5.18,no,no,0.3,0,0.06,0.02,,81,2016,815,2.71866038,3.374511116,19.43542971
Nokia,Others,5.18,no,no,0.3,0,0.06,,,82.6,2016,1023,2.765060456,3.65790465,24.40862405
Nokia,Others,5.28,no,no,2,0,0.06,0.02,1200,91.8,2015,867,2.934920134,4.219654753,30.4464392
Nokia,Others,5.28,no,no,2,0,0.06,0.03,1200,91.8,2015,772,3.285412349,4.247637732,22.65318852
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1100,79,2015,1012,3.199896858,3.73576304,14.34422302
Nokia,Others,5.18,no,no,2,0,0.06,0.03,1100,79,2015,798,3.031099417,3.700808025,18.09628069
Nokia,Others,5.18,no,no,0.3,0,,0.02,1100,78.4,2015,559,2.587011873,3.378610883,23.42971823
Nokia,Others,5.18,no,no,0.3,0,0.06,0.02,1100,78.6,2015,682,2.935451343,3.401197382,13.69359042
Nokia,Windows,10.29,yes,no,5,1.6,32,4,1830,136,2014,809,3.66586668,4.602967762,20.35862796
Nokia,Android,18.01,no,no,8,5,32,4,5300,318,2014,893,4.55744945,5.77116071,21.03062661
Nokia,Windows,10.34,no,no,6.7,5,32,4,2200,130,2014,601,3.8823882,5.134856817,24.39150032
Nokia,Windows,10.34,yes,no,6.7,5,32,4,2200,134,2014,1045,4.118386557,5.396804313,23.68842155
Nokia,Windows,12.7,yes,no,10,0.9,16,4,2200,150,2014,679,4.662872896,5.798759266,19.58843811
Nokia,Windows,10.16,no,no,5,1.6,16,4,1430,129,2014,1055,3.739572568,4.59764192,18.66324883
Nokia,Windows,10.16,no,no,5,1.6,16,4,1430,129,2014,1062,3.535145354,4.602366259,23.18852618
Nokia,Android,10.24,no,no,5,0.3,16,4,1800,150,2014,571,3.883829271,4.485372623,13.41122361
Nokia,Others,5.28,no,no,2,0,0.1,0.02,1200,99.8,2014,631,3.36729583,3.914021008,13.96837618
Nokia,Others,5.28,no,no,2,0,0.1,0.03,1200,100.6,2014,654,3.373826185,3.933197241,14.2217901
Nokia,Windows,12.7,yes,no,20,1.2,32,4,2420,167,2014,825,4.489647095,5.915339157,24.10161149
Nokia,Windows,10.29,yes,no,5,1.6,32,4,1830,134,2014,851,3.835573833,4.707094806,18.51505034
Nokia,Windows,10.29,no,no,5,1.6,32,4,1830,134,2014,825,4.209902903,4.949114437,14.93623846
Nokia,Windows,10.29,no,no,5,1.6,32,4,1830,134,2014,573,3.988428337,4.7061913,15.25146169
Nokia,Android,12.7,no,no,5,2,16,4,2000,190,2014,1093,3.696351469,4.612741451,19.86649353
Nokia,Android,10.16,no,no,3.15,1.6,16,4,1500,128.7,2014,903,3.309082093,4.790819533,30.92868412
Nokia,Android,10.16,no,no,3.15,1.6,16,4,1500,128.7,2014,645,3.607940512,4.59532185,21.4866634
Nokia,Others,5.28,no,no,1.3,0,0.06,0.03,1830,89.3,2014,717,3.541828511,4.10313911,13.68002848
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1830,83.6,2014,565,3.072230245,3.71235181,17.24302
Nokia,Windows,12.7,yes,no,20,1.2,32,4,2420,167,2014,881,4.759092268,5.989237068,20.5392571
Nokia,Windows,10.16,no,no,5,1.25,32,4,1430,124,2013,721,3.516904189,4.789489745,26.57037855
Nokia,Windows,15.24,yes,no,20,1.2,16,4,3400,209,2013,1052,4.866379938,5.861014118,16.97034267
Nokia,Windows,15.24,yes,no,5,0.3,32,4,3400,220,2013,817,4.502915952,5.345344072,15.76003544
Nokia,Windows,25.43,yes,no,6.7,2,32,4,1200,615,2013,1067,4.978318693,5.882430626,15.36969988
Nokia,Others,7.62,no,no,5,0,0.06,,1200,111.4,2013,1001,3.827771453,4.605770006,16.89182378
Nokia,Others,7.62,no,no,5,0,0.1,0.03,1200,110.2,2013,987,3.881357591,4.517322095,14.07835197
Nokia,Others,7.62,no,no,5,0,,0.02,1010,100,2013,1043,3.535728275,4.370586445,19.10174254
Nokia,Others,5.28,no,no,2,0,0.06,0.03,1200,101.3,2013,893,3.418382206,4.092509546,16.47222401
Nokia,Others,5.28,no,no,2,0,0.06,0.03,1200,101,2013,782,3.292126287,4.08176578,19.3455366
Nokia,Others,5.18,no,no,5,0,0.06,0.03,1200,101.1,2013,863,4.391976966,4.943283932,11.15264617
Nokia,Windows,10.34,yes,no,5,0.3,32,4,2000,159,2013,797,4.053001599,5.07072644,20.07059251
Nokia,Windows,10.29,yes,no,41,1.2,32,4,2000,158,2013,988,5.105096629,5.989287178,14.76286781
Nokia,Others,5.18,no,no,1.3,0,0.06,0.02,1020,89.6,2013,955,4.035478809,4.076010856,0.994404785
Nokia,Others,5.18,no,no,5,0,0.1,0.03,1020,91.3,2013,1070,4.052654135,4.068513802,0.389814752
Nokia,Windows,10.29,yes,no,8,1.3,16,4,2000,139,2013,707,4.565077092,5.557407045,17.85598832
Nokia,Windows,10.29,yes,no,8,1.3,32,4,2000,162,2013,816,4.530231099,5.939881737,23.73196472
Nokia,Others,7.62,no,no,3.15,0,0.06,0.02,1200,98.2,2013,668,3.532517999,4.38252651,19.39539918
Nokia,Others,5.18,no,no,2,0,0.1,0.03,1200,97.3,2013,713,3.216071898,3.935153423,18.27327801
Nokia,Windows,10.24,no,no,6.7,1.3,32,4,2000,128,2013,781,4.302712828,5.294208939,18.72793693
Nokia,Windows,10.16,no,no,5,1.25,32,4,1430,124,2013,1051,3.583518938,4.237289838,15.42898704
Nokia,Others,5.18,no,no,3.15,0,0.1,0.02,1110,102,2013,1006,4.167595024,4.23757873,1.651502201
Nokia,Others,7.62,no,no,2,0,0.1,0.02,1110,103.7,2013,660,3.295095851,4.380024632,24.76992419
Others,Android,20.32,no,no,5,5,16,4,5200,356,2015,694,4.47038086,5.302209781,15.68834421
Others,Android,20.32,yes,no,5,5,32,4,5400,390,2014,918,5.043425117,5.701145668,11.53663824
Others,Android,20.32,no,no,5,5,16,4,5400,390,2014,720,4.451436086,5.442028024,18.20262471
OnePlus,Android,16.28,yes,no,,16,256,4,3700,185,2018,489,5.065754593,6.552422291,22.68882609
OnePlus,Android,16.28,yes,no,,16,256,4,3700,185,2018,496,5.000046093,6.309445439,20.75300212
OnePlus,Android,15.95,yes,no,,16,128,4,3300,177,2018,386,5.380404138,6.252635793,13.94982346
OnePlus,Android,15.27,yes,no,,16,128,4,3300,162,2017,623,5.19473305,6.214968034,16.41577203
OnePlus,Android,12.83,yes,no,,16,128,4,3300,153,2017,875,4.735584225,6.213026849,23.77975599
OnePlus,Android,12.83,yes,no,16,16,64,4,3400,158,2016,986,4.936701666,6.091287257,18.954706
OnePlus,Android,12.7,yes,no,13,8,16,4,2525,138,2015,1050,4.62192897,5.598940343,17.44993362
OnePlus,Android,12.83,yes,no,16,8,64,4,3000,158,2016,996,4.435448911,5.993437599,25.99490964
OnePlus,Android,12.83,yes,no,13,5,16,4,3300,175,2015,913,4.831030045,5.699540155,15.23824881
OnePlus,Android,12.83,yes,no,13,5,16,4,3100,162,2014,616,4.679163866,5.514436303,15.14701397
Oppo,Android,15.39,yes,no,8,16,256,4,4065,210,2019,252,5.224509349,6.311172037,17.2180806
Oppo,Android,15.34,yes,no,8,16,256,4,3765,185,2019,366,5.346774142,5.992763703,10.77949329
Oppo,Android,15.29,yes,no,8,16,64,4,4230,170,2019,504,4.615516478,5.294510128,12.82448486
Oppo,Android,16.59,yes,no,8,16,128,4,4020,188,2019,238,5.04613113,5.519178315,8.570971221
Oppo,Android,16.59,yes,no,8,16,64,4,4000,190,2019,488,4.921876937,5.766193735,14.64253261
Oppo,Android,15.29,yes,no,13,16,32,4,4230,168,2018,658,4.842374421,5.599273448,13.51780787
Oppo,Android,15.34,yes,no,13,25,128,4,3600,156,2018,412,4.858648937,5.860558277,17.09580031
Oppo,Android,16.28,yes,no,13,25,128,4,3600,156,2018,644,5.257859889,5.853523446,10.17615394
Oppo,Android,15.34,yes,no,13,25,64,4,3600,156,2018,563,4.839767887,5.349390637,9.526743971
Oppo,Android,15.32,yes,no,13,16,128,4,3500,169,2018,621,4.703838358,5.595194534,15.93074505
Oppo,Android,15.34,yes,no,13,25,128,4,3700,183,2018,598,4.783065294,6.396045932,25.21840298
Oppo,Android,15.34,yes,no,13,25,128,4,3500,182,2018,452,5.202797165,6.130878603,15.13782115
Oppo,Android,15.32,yes,no,13,25,64,4,3500,169,2018,424,4.966613742,5.665180237,12.33087856
Oppo,Android,15.29,yes,no,13,8,32,4,4230,168,2018,373,4.711420306,5.450351522,13.55749648
Oppo,Android,16.31,yes,no,13,16,512,4,3400,186,2018,623,6.143348374,7.209650859,14.78993235
Oppo,Android,16.31,yes,no,13,16,128,4,3730,186,2018,496,4.740400135,6.398178875,25.91016557
Oppo,Android,15.24,yes,no,13,8,64,4,3410,155,2018,507,4.775672166,5.524097439,13.54837204
Oppo,Android,15.29,yes,no,16,8,128,4,3400,159,2018,444,4.649282761,5.795936163,19.78374795
Oppo,Android,15.82,yes,no,16,25,64,4,3400,158,2018,560,5.127113775,5.60719815,8.561929901
Oppo,Android,15.95,yes,no,13,20,128,4,3430,180,2018,399,5.361902308,6.234449941,13.99558327
Oppo,Android,15.95,yes,no,13,20,128,4,3450,175,2018,702,5.137385412,6.130965586,16.20593298
Oppo,Android,12.88,yes,no,13,8,64,4,3180,143,2018,407,4.561427263,5.018603464,9.109629886
Oppo,Android,12.75,yes,no,13,5,16,4,3000,137,2018,527,4.174233412,4.869532453,14.27855852
Oppo,Android,12.88,yes,no,13,8,64,4,3180,143,2018,443,4.525477417,5.294409742,14.52347594
Oppo,Android,15.24,yes,no,13,16,32,4,3200,152,2017,856,4.935768059,5.63400358,12.39323886
Oppo,Android,15.24,yes,no,16,20,64,4,3200,152,2017,607,4.915005063,5.76713279,14.77558707
Oppo,Android,16.33,yes,no,13,20,64,4,4000,182,2017,710,5.016816153,6.363131546,21.15806318
Oppo,Android,15.27,yes,no,13,20,64,4,3200,153,2017,709,5.010501952,6.110469059,18.00135303
Oppo,Android,12.75,yes,no,13,5,16,4,3000,137,2017,736,4.523092075,5.195896969,12.94877281
Oppo,Android,12.83,yes,no,13,16,64,4,3200,148,2017,648,4.677862871,5.639421715,17.05066393
Oppo,Android,15.24,yes,no,13,20,64,4,4000,188,2017,899,4.790736473,6.214608098,22.91168812
Oppo,Android,12.83,yes,no,13,20,128,4,3000,150,2017,709,5.154331516,5.993861672,14.00649868
Oppo,Android,12.83,yes,no,13,16,64,4,3200,153,2017,707,5.00354354,5.742073268,12.86172596
Oppo,Android,12.75,yes,no,13,5,32,4,2900,147,2017,748,4.131319165,5.002401489,17.41328292
Oppo,Android,12.83,yes,no,13,18,64,4,3200,153,2017,790,4.64294755,5.563408678,16.54491304
Oppo,Android,15.24,yes,no,16,18,64,4,4000,185,2017,863,4.76319905,6.171554449,22.82010814
Oppo,Android,12.75,yes,no,13,16,32,4,2900,147,2016,1049,4.562053895,5.290738721,13.77283711
Oppo,Android,12.83,yes,no,13,16,64,4,3075,160,2016,1022,4.733563401,5.52776103,14.36743782
Oppo,Android,15.24,yes,no,16,16,64,4,4000,185,2016,1065,5.315125318,6.347634363,16.26604473
Oppo,Android,12.83,yes,no,16,16,64,4,3010,145,2016,1077,5.089754499,6.110402471,16.70344919
Oppo,Android,12.7,yes,no,8,5,16,4,2630,136,2016,578,4.375127893,5.391443345,18.85052642
Oppo,Android,12.83,yes,no,13,8,32,4,3075,160,2016,782,4.514479321,5.675040006,20.45026438
Oppo,Android,15.24,yes,no,16,16,64,4,4120,185,2016,913,5.356067272,6.307424262,15.08312982
Oppo,Android,12.83,yes,no,13,16,64,4,2850,145,2016,613,4.826391892,5.858133134,17.61211667
Oppo,Android,12.7,yes,no,13,8,16,4,2500,134,2016,554,4.754279609,5.440207478,12.6084873
Oppo,Android,12.83,yes,no,13,5,16,4,3075,165,2015,587,4.500920165,5.304746654,15.15296661
Oppo,Android,12.7,yes,no,8,5,16,4,2400,146,2015,669,3.989909544,5.474243516,27.11486925
Oppo,Android,12.7,yes,no,8,5,16,4,2420,141,2015,957,4.235120483,4.919542874,13.91231683
Oppo,Android,12.83,yes,no,13,8,32,4,3070,155,2015,738,4.456206033,5.561143063,19.86888338
Oppo,Android,12.7,yes,no,13,8,16,4,2320,147,2015,909,4.645640119,5.522740099,15.88160884
Oppo,Android,12.75,yes,no,13,5,32,4,2000,155,2015,662,4.139158578,5.299167006,21.89039196
Oppo,Android,12.7,yes,no,8,5,16,4,2420,160,2015,643,4.056988776,5.389619525,24.72587801
Oppo,Android,10.29,no,no,5,2,16,4,2000,135,2015,593,4.066287964,4.867226711,16.4557518
Oppo,Android,15.24,yes,no,13,8,32,4,4100,192,2015,865,4.569024739,6.060197385,24.60600788
Oppo,Android,12.7,yes,no,13,8,16,4,2320,147,2015,959,4.917056947,5.887270018,16.47984665
Oppo,Android,10.29,no,no,8,2,32,4,2000,135,2015,578,3.773450356,4.26112938,11.44483024
Oppo,Android,10.29,yes,no,8,2,32,4,2000,135,2015,726,4.180369342,5.070600875,17.55672661
Oppo,Android,10.16,no,no,3.15,0.3,16,4,1700,125,2015,1076,3.680343123,4.584967479,19.73022405
Oppo,Android,10.34,yes,no,8,5,32,4,2000,130,2015,562,4.37298589,5.597940362,21.88223512
Oppo,Android,10.29,yes,no,8,5,32,4,2000,135,2015,1011,4.037597828,5.009301071,19.39798046
Oppo,Android,12.7,yes,no,13,5,16,4,2420,130,2015,883,4.273187855,5.828710296,26.68724919
Oppo,Android,12.75,yes,no,13,5,16,4,2000,155,2014,777,4.094011173,5.994709277,31.70625991
Oppo,Android,12.83,yes,no,16,16,32,4,3000,192,2014,703,4.877408617,6.310172791,22.70562505
Oppo,Android,12.7,yes,no,13,5,16,4,2410,140,2014,790,4.630545492,5.677027737,18.43362924
Oppo,Android,10.29,no,no,5,2,16,4,1900,128,2014,804,4.098004523,4.870453263,15.85989431
Oppo,Android,10.34,no,no,8,2,16,4,2000,128,2014,682,4.468319003,5.476086912,18.40306637
Oppo,Android,10.34,no,no,5,2,16,4,1900,145,2014,775,4.252344965,5.303951465,19.82684998
Oppo,Android,10.16,no,no,3.15,0.3,16,4,1700,125,2014,1028,3.745496055,4.604269781,18.65168131
Oppo,Android,10.29,yes,no,5,2,16,4,1900,132.5,2014,602,3.999850716,4.938136283,19.0008034
Oppo,Android,12.7,yes,no,13,13,16,4,2140,150,2014,835,4.522657764,5.79994078,22.02234582
Oppo,Android,12.7,yes,no,8,5,32,4,2410,140,2014,678,4.69701984,5.598829283,16.10710735
Oppo,Android,12.83,yes,no,13,5,32,4,3000,171,2014,607,4.905200702,6.083222972,19.36510096
Oppo,Android,12.83,yes,no,13,5,16,4,2800,170,2014,594,4.704472387,5.911203066,20.41429918
Oppo,Android,10.29,no,no,5,2,16,4,1900,130,2014,992,3.536602019,5.082335608,30.41384332
Oppo,Android,12.7,no,no,8,5,16,4,2410,140,2013,691,4.357862008,5.704382295,23.60501484
Oppo,Android,12.93,no,no,13,13,16,4,3610,213,2013,621,4.844738116,6.065272474,20.12332279
Oppo,Android,10.34,no,no,8,1.9,16,4,2000,110,2013,860,4.466367783,5.525532617,19.16855636
Oppo,Android,10.16,no,no,3.15,0.3,16,4,1700,140.75,2013,877,4.165113633,5.676034365,26.61930205
Oppo,Android,10.24,no,no,5,2,16,4,1700,141.5,2013,572,3.704014342,4.598749618,19.45605546
Others,Android,7.7,yes,no,12,8,32,4,800,165,2018,395,4.881513214,5.701446415,14.38114368
Panasonic,Android,15.72,yes,no,,8,64,4,4000,169,2018,487,4.268997904,5.293706754,19.35711398
Panasonic,Android,15.7,yes,no,,16,128,4,3000,195,2018,717,4.873057631,5.856217398,16.7883072
Panasonic,Android,12.7,yes,no,13,5,32,4,2500,143,2017,755,4.076519977,4.596028528,11.30342311
Panasonic,Android,12.83,yes,no,13,5,64,4,3000,154.85,2017,643,4.622420539,5.298217362,12.75517361
Panasonic,Android,12.7,yes,no,13,5,32,4,4000,163,2017,705,4.45225208,4.699479865,5.26074783
Panasonic,Android,12.83,yes,no,13,13,32,4,5000,182,2017,734,4.464527856,4.871986066,8.363287671
Panasonic,Android,12.7,yes,no,8,5,16,4,2210,144,2017,710,4.211831258,4.593198814,8.302874999
Panasonic,Android,12.7,yes,no,8,2,16,4,4000,146.7,2017,601,3.871201011,4.492561242,13.83086835
Panasonic,Android,12.7,yes,no,13,5,16,4,4000,169,2017,814,4.429267981,4.703747749,5.835342001
Panasonic,Android,12.83,yes,no,13,5,32,4,3000,163,2016,924,4.487961985,5.015291106,10.51442698
Panasonic,Android,12.83,yes,no,13,5,32,4,4000,193,2017,713,4.500476115,4.849527134,7.197629982
Panasonic,Android,12.75,yes,no,16,8,32,4,3000,165,2017,622,4.282206299,5.132262782,16.56299607
Panasonic,Android,12.83,yes,no,13,5,16,4,3000,145,2017,866,4.54584472,5.073610093,10.40216657
Panasonic,Android,12.7,yes,no,13,5,16,4,2200,133,2017,781,4.347564581,4.851717715,10.39122974
Panasonic,Android,12.78,yes,no,13,5,16,4,2600,156,2016,915,4.237000863,5.077982368,16.56133173
Panasonic,Android,12.83,yes,no,13,5,16,4,2500,155,2016,924,4.35504077,4.617098757,5.675815069
Panasonic,Android,12.7,yes,no,8,2,32,4,2000,126,2016,966,3.87245023,4.585579536,15.55156334
Panasonic,Android,12.7,yes,no,8,5,16,4,2800,138,2016,836,4.357221516,5.000180836,12.85872134
Panasonic,Android,12.7,yes,no,8,5,32,4,2450,147,2016,835,4.005877581,5.303056121,24.46096195
Panasonic,Android,12.83,yes,no,16,5,32,4,3000,142,2016,708,4.538602942,5.142481935,11.74294826
Panasonic,Android,12.7,yes,no,8,5,16,4,4000,167.5,2016,800,4.241902127,5.002132582,15.19812685
Panasonic,Android,12.83,yes,no,13,5,16,4,2700,151,2016,569,4.094844437,5.004013418,18.16879583
Panasonic,Android,12.7,yes,no,8,5,16,4,2000,151,2016,588,4.006605648,4.872598529,17.77271154
Panasonic,Android,12.7,no,no,8,5,16,4,3200,155,2016,843,3.848230872,4.698296164,18.09305464
Panasonic,Android,12.7,yes,no,13,5,32,4,2350,145,2016,796,4.309993432,4.937921222,12.71644001
Panasonic,Android,10.29,no,no,5,2,32,4,1600,151,2016,1039,3.698334613,4.270955399,13.40732301
Panasonic,Android,12.83,yes,no,13,5,16,4,2500,145,2015,976,4.449802099,5.299816243,16.03855879
Panasonic,Android,12.83,yes,no,13,8,32,4,2910,141,2015,564,4.421487704,5.591658397,20.92707762
Panasonic,Android,12.83,yes,no,8,2,32,4,2500,158,2015,881,4.02123609,4.943426544,18.65488332
Panasonic,Android,12.7,yes,no,8,2,32,4,2000,135,2015,887,4.162937354,4.775672166,12.83033656
Panasonic,Android,10.29,yes,no,5,0.3,32,4,1800,138,2015,938,3.489513463,4.61254294,24.34729588
Panasonic,Android,12.83,yes,no,13,8,16,4,3500,147,2015,985,4.583640067,5.081280134,9.793596375
Panasonic,Android,12.7,yes,no,8,5,32,4,2000,110,2015,836,4.445353485,5.249337184,15.31590886
Panasonic,Android,10.34,no,no,8,5,32,4,1980,135,2015,567,4.188745238,4.874662829,14.07107763
Panasonic,Android,12.7,yes,no,13,5,16,4,2500,131,2015,968,4.462915138,5.402497185,17.39162493
Panasonic,Android,12.7,no,no,8,5,32,4,2100,135,2014,978,4.383275854,5.015490157,12.60523465
Panasonic,Android,15.24,no,no,8,2,16,4,2800,173.8,2014,684,4.000583182,5.245074805,23.72686128
Panasonic,Android,10.16,no,no,5,2,32,4,1500,117,2014,787,3.478775516,4.487624622,22.48069282
Panasonic,Android,12.83,no,no,8,2,16,4,2500,148,2014,941,3.859044081,4.789323398,19.42402381
Panasonic,Android,12.7,no,no,8,2,32,4,2000,155,2014,758,4.263102323,4.934186122,13.60069893
Panasonic,Android,10.34,yes,no,20.1,1.1,16,4,2600,204,2014,1043,4.294424174,6.719689254,36.09192313
Panasonic,Android,12.7,no,no,8,1.3,16,4,2000,115,2014,635,3.953548752,4.783651043,17.35290228
Panasonic,Android,12.7,no,no,13,2,16,4,2500,141,2014,1089,4.678606504,5.473194616,14.51781213
Panasonic,Android,12.83,no,no,13,2,32,4,2500,141,2014,996,4.583333491,5.387700928,14.92969724
Panasonic,Android,10.16,no,no,3.15,0.3,16,4,1300,120,2013,707,3.437207819,4.25561271,19.23118824
Panasonic,Android,12.7,no,no,8,1.3,16,4,2500,135,2013,967,3.788951008,6.085683222,37.73992385
Panasonic,Android,12.7,no,no,8,2,32,4,2000,133,2014,1014,4.330996464,5.133973243,15.64045508
Others,Others,7.62,no,no,3.15,0.3,256,0.25,1030,102,2013,997,4.309321524,5.074986298,15.08703135
Others,Android,10.36,yes,no,12.6,2,16,4,2100,135,2013,731,4.028916757,5.908218799,31.80826753
Others,Android,10.16,no,no,5,2,16,4,1400,125,2014,844,3.467921014,4.868994922,28.77542348
Others,Android,12.7,no,no,5,0.3,1024,4,2200,170,2013,584,4.07090533,5.135798437,20.73471379
Others,Android,12.7,no,no,13,0.3,16,4,3300,200,2013,1018,4.695102293,5.828798548,19.44991315
Others,Android,10.29,no,no,8,0.3,16,4,2400,154,2013,1068,4.393584584,5.395171808,18.56451026
Others,Windows,12.7,no,no,8,2,32,4,2000,150,2014,968,4.383275854,5.123011145,14.43946285
Others,Windows,10.16,no,no,8,0.3,16,4,2000,150,2014,913,3.873490056,4.520809837,14.31866865
Others,Android,10.16,no,no,3.15,0.3,16,4,1500,120,2013,557,3.513334882,4.496470769,21.86461199
Others,Android,10.24,no,no,8,1.2,16,4,2000,140,2013,847,4.05161102,5.340274716,24.13103753
Others,Android,10.16,no,no,8,0.3,16,4,1700,132,2013,588,3.733135545,4.78840799,22.03806458
Others,Android,12.78,no,no,8,1.2,16,4,2100,140,2013,744,4.044103346,5.185876287,22.01697221
Others,Android,12.7,no,no,8,2,16,4,2000,130,2013,903,4.337160013,5.298667305,18.14620992
Others,Android,12.7,no,no,5,0.3,16,4,2200,199,2013,783,4.099332104,5.01422883,18.24601064
Others,Android,10.29,no,no,8,0.3,16,4,1800,134,2013,1010,4.080414657,4.776430795,14.57188784
Others,Android,10.29,no,no,8,0.3,16,4,1850,158,2013,703,3.892024359,4.794550107,18.82399241
Others,Android,10.24,no,no,8,0.3,16,4,1500,133,2013,712,3.925531355,4.78857449,18.02296564
Others,Android,10.24,no,no,5,0.3,16,4,1500,190,2013,786,3.93808054,4.703657133,16.27619895
Others,Android,10.16,no,no,8,0.3,16,4,2500,134,2013,1052,3.922369297,4.790819533,18.12738363
Others,Android,10.16,no,no,8,0.3,16,4,1500,124,2013,919,3.890390705,4.610257225,15.61445457
Others,Android,10.16,no,no,5,0.3,16,4,1500,180,2013,706,3.65351131,4.61630793,20.85642108
Others,Android,7.75,no,no,3.15,0.3,16,4,2000,130,2013,686,3.441058915,4.392719264,21.66449281
Others,Android,25.43,no,no,2,0.3,32,4,7000,612,2013,1049,4.646599996,5.395852342,13.88570885
Others,Android,23.04,no,no,2,2,32,4,8000,621,2013,1051,4.783483721,5.294510128,9.652005467
Others,Android,19.94,no,no,2,0.3,32,4,4700,406,2013,1025,4.439587745,4.943711709,10.19727674
Others,Android,20.32,no,no,5,0.3,16,4,6000,450,2013,913,4.748837536,5.478302864,13.31553487
Others,Android,20.32,no,no,5,2,16,4,5300,450,2013,1005,4.840953518,5.291040958,8.506595273
Others,Android,25.43,no,no,2,2,16,4,6400,680,2013,832,4.953712147,5.437905381,8.904039333
Others,Android,25.43,no,no,2,2,16,4,6400,660,2013,927,4.940856399,5.242223092,5.7488338
Others,Android,17.78,no,no,2,0.3,32,4,4000,305,2013,657,4.244056835,4.876265455,12.96501648
Others,Android,17.78,no,no,2,0.3,16,4,3200,305,2013,783,4.216709677,4.700116663,10.28499973
Others,Android,20.32,no,no,0.3,0.3,32,4,4700,490,2013,1039,4.365261888,5.298567335,17.61429813
Others,Android,17.78,no,no,0.3,0.3,16,4,3200,305,2013,972,3.947003974,4.259576475,7.3381122
Others,Android,17.78,no,no,0.3,0.3,32,4,3200,305,2013,884,4.02820476,4.24247717,5.050643796
Others,Android,17.78,no,no,0.3,0.3,16,4,3000,326,2013,626,4.176231722,4.865532448,14.16701529
Others,Android,15.24,yes,no,24,8,64,4,3500,210,2015,561,4.644102396,5.99436035,22.52547186
Others,Android,10.36,no,no,8,8,32,4,2500,154,2015,652,4.033886593,4.856862321,16.94459661
Others,Android,10.36,yes,no,8,5,16,4,2000,97,2015,1085,3.988613608,5.434289528,26.60285052
Others,Android,10.29,no,no,5,2,32,4,2500,138,2015,890,4.057853454,4.60386934,11.85993445
Others,Android,12.7,no,no,5,5,32,4,2000,152,2015,827,3.94022166,4.612939923,14.58328689
